0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.118000	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	0.018001	
